,Unnamed: 0.1,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight.1,n_hba.1,n_hbd.1,logp.1,ro5_fulfilled,ROMol
264,545,545,CHEMBL286007,740.0,nM,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,6.130768280269024,342.161979944,2,1,6.815000000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efdc0>
265,549,549,CHEMBL3593822,756.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)NCc1ccccc1,6.121478204498794,421.16714196400005,5,3,2.8549000000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efe20>
266,553,553,CHEMBL197932,770.0,nM,CC(=O)c1cccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)c1,6.113509274827518,583.0877454179998,6,3,3.970700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efe80>
267,558,558,CHEMBL201662,800.0,nM,COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,6.096910013008056,403.105587264,6,1,4.149400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8efee0>
268,559,559,CHEMBL253201,800.0,nM,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=NC[C@@H](COc3cccc(S(C)(=O)=O)c3)N2)ccc1C1CC(=O)NS1(=O)=O,6.096910013008056,678.128805172,10,3,1.7673200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8eff40>
271,562,562,CHEMBL282113,800.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2ccc(OCC(=O)O)cc2)cc1,6.096910013008056,453.1187927159999,4,1,6.466220000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8700a0>
273,568,568,CHEMBL253066,810.0,nM,C[C@H]1CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,6.091514981121351,544.1061964959999,7,3,1.876,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870160>
274,571,571,CHEMBL2206068,820.0,nM,CNc1nc(N)nc2nc(-c3c(Cl)cccc3N3CCCC3)ccc12,6.086186147616283,354.135972288,6,2,3.569300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8701c0>
275,572,572,CHEMBL214378,820.0,nM,O=C(O)COc1c(C(=O)O)sc(-c2ccc(NC(=O)c3cccnc3)cc2)c1Br,6.086186147616283,475.967769236,6,3,3.986500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870220>
280,588,588,CHEMBL4641922,880.0,nM,Cc1cc(C)n(-c2ccc(S(=O)(=O)Nc3ncccn3)cc2)c(=O)c1C#N,6.055517327849831,381.0895603400001,7,1,1.91682,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870400>
281,591,591,CHEMBL494537,900.0,nM,O=C(O)c1ccc(-c2ccc(Cc3c(-c4ccc(O)cc4)oc4ccccc4c3=O)cc2)cc1O,6.045757490560675,464.1259883599999,5,3,5.827200000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870460>
283,593,593,CHEMBL285125,900.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2ccc(OCn3cnnn3)cc2)cc1,6.045757490560675,477.1412594760001,7,0,6.025820000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870520>
284,594,594,CHEMBL3634593,902.0,nM,CCCOc1ccc(S(=O)(=O)N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)c2ccc(CN(Cc3ccccc3)S(C)(=O)=O)cc2)cc1,6.044793462458058,743.2004928919999,9,0,4.771700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870580>
286,597,597,CHEMBL282306,920.0,nM,Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1,6.036212172654444,376.14632988,2,1,7.0632000000000055,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870640>
287,598,598,CHEMBL184444,920.0,nM,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2onc(C(=O)O)c2CO)c1,6.036212172654444,425.111066568,8,3,3.116500000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8706a0>
290,601,601,CHEMBL253268,930.0,nM,CC1(C)CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,6.031517051446064,558.1218465599999,7,3,2.2661,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8707c0>
291,603,603,CHEMBL3823340,936.0,nM,CCCOc1ccc(N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)S(=O)(=O)Cc2ccccc2)cc1C(=O)OC,6.028724151261895,618.170572668,9,0,3.737600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870820>
292,606,606,CHEMBL377905,940.0,nM,CC(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,6.026872146400301,412.12052612,5,3,1.8736,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870880>
294,610,610,CHEMBL4877026,950.0,nM,CC1Nc2cc(Cl)c(Cl)cc2-n2cccc21,6.022276394711152,252.02210368,2,1,4.270600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870940>
295,612,612,CHEMBL2205519,960.0,nM,CNc1nc(N)nc2nc(-c3cc(Cl)ccc3Cl)ccc12,6.017728766960431,319.039150712,5,2,3.6225000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8709a0>
296,613,613,CHEMBL3350941,970.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3ccsc3Cc3ccccc3)cc2)cc1,6.013228265733755,490.160265692,3,1,7.7476000000000065,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870a00>
297,615,615,CHEMBL4165140,981.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)Nc2cccc(OC)c2)c1,6.008330992620051,600.225385112,8,4,4.836800000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870a60>
298,617,617,CHEMBL198496,1000.0,nM,O=C(O)COc1c(F)cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1F,6.0,577.0583371099999,5,3,4.046300000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870ac0>
300,621,621,CHEMBL495142,1000.0,nM,O=C(O)c1ccc(-c2ccc(Cc3c(-c4ccc(O)cc4)oc4cc(O)ccc4c3=O)cc2)cc1O,6.0,480.1209029799999,6,4,5.532800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870b80>
301,622,622,CHEMBL4293314,1000.0,nM,FC(F)(F)Sc1ccc(NCc2ccccc2)cc1,6.0,283.064255044,2,1,4.910600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870be0>
302,623,623,CHEMBL2206072,1000.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)c(S(C)(=O)=O)cc12,6.0,397.08203034799993,7,2,2.7380000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870c40>
304,625,625,CHEMBL3219384,1000.0,nM,COC(c1ccc(C)cc1)c1cnn2c(-c3ccccc3)cc3c(Cl)cccc3c12,6.0,412.134240972,3,0,6.852120000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870d00>
305,626,626,CHEMBL3288200,1000.0,nM,Cc1nc2ccccc2n2cccc12,6.0,182.08439832,2,0,2.7959200000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870d60>
306,627,627,CHEMBL197929,1000.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)Cc2cccs2)cc1,6.0,547.0336016699999,6,3,3.829600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870dc0>
310,638,638,CHEMBL24606,1070.0,nM,Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)sc4ccccc34)cc2)cc1Br,5.97061622231479,470.033998328,2,1,8.294200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad870f40>
313,643,643,CHEMBL474021,1080.0,nM,O=C(c1ccc(O)cc1)c1oc2ccccc2c1-c1ccc(-c2ccc(O)cc2)cc1,5.96657624451305,406.120509056,4,2,6.409000000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8710a0>
314,645,645,CHEMBL25995,1080.0,nM,Oc1ccc(Cc2sc3ccccc3c2-c2ccc(-c3ccc(O)cc3)cc2)cc1,5.96657624451305,408.11840088,3,2,7.2373000000000065,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871100>
315,648,648,CHEMBL197720,1100.0,nM,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,5.958607314841775,648.0812801339999,7,3,3.018400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871160>
316,650,650,CHEMBL2424661,1100.0,nM,N#CC1=C(N)N(c2ccccc2)N=C2CSCC=C21,5.958607314841775,268.078267384,5,1,2.22968,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8711c0>
317,651,651,CHEMBL246660,1100.0,nM,N#Cc1ccc2sc(N[C@@H](Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)c3nc4ccccc4[nH]3)nc2c1,5.958607314841775,528.1038305000001,8,3,4.330980000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871220>
318,653,653,CHEMBL383163,1100.0,nM,COc1cc(CN(Cc2ccc(S(=O)(=O)N(C)C)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C(F)(F)P(=O)(O)O,5.958607314841775,678.0918448179999,8,3,3.027000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871280>
319,654,654,CHEMBL25821,1100.0,nM,CCCCc1oc2ccccc2c1C(O)c1ccc2cc(O)ccc2c1,5.958607314841775,346.156894564,3,2,5.715900000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8712e0>
325,665,665,CHEMBL279936,1150.0,nM,CCCCc1oc2ccccc2c1Cc1ccc(-c2ccc(OCC(=O)O)cc2)cc1,5.939302159646388,414.183109312,3,1,6.496600000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871520>
326,666,666,CHEMBL2206065,1150.0,nM,CNc1nc(N)nc2nc(-c3c(N4CCOCC4)cccc3C(F)(F)F)ccc12,5.939302159646388,404.157243888,7,2,3.171100000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871580>
327,668,668,CHEMBL2205516,1160.0,nM,CNc1nc(N)nc2nc(-c3ccccc3Cl)ccc12,5.935542010773082,285.078123064,5,2,2.969100000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8715e0>
329,675,675,CHEMBL2205517,1180.0,nM,CNc1nc(N)nc2nc(-c3cccc(Cl)c3Cl)ccc12,5.928117992693874,319.039150712,5,2,3.6225000000000014,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8716a0>
330,678,678,CHEMBL24141,1190.0,nM,CCCCc1oc2ccccc2c1Cc1ccc(-c2ccc(O)cc2)cc1,5.924453038607469,356.177630008,2,1,6.738800000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871700>
332,682,682,CHEMBL400572,1200.0,nM,O=C(c1ccccc1)C(c1ccccc1)c1ccc(C(F)(F)P(=O)(O)O)cc1,5.920818753952375,402.083252094,2,2,4.928400000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8717c0>
333,688,688,CHEMBL407893,1260.0,nM,CNC(=O)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,5.899629454882437,393.95296197,3,3,2.5839000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871820>
335,695,695,CHEMBL254301,1300.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,5.886056647693163,620.137496624,7,3,3.0988000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8718e0>
336,697,697,CHEMBL267143,1300.0,nM,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1,5.886056647693163,492.085491784,7,1,5.060500000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871940>
337,701,701,CHEMBL259267,1300.0,nM,CS(=O)(=O)Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,5.886056647693163,427.929449654,3,2,3.3739000000000035,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8719a0>
339,707,707,CHEMBL24201,1300.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2cc(O)ccc2c1,5.886056647693163,330.161979944,2,1,6.225000000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871a60>
340,710,710,CHEMBL2424693,1300.0,nM,COc1ccc(N2N=C3CSCC=C3C(C#N)=C2N)cc1,5.886056647693163,298.088832068,6,1,2.23828,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871ac0>
341,711,711,CHEMBL1084830,1320.0,nM,C[C@@H](Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1)C(=O)O,5.8794260687941495,448.167459248,3,1,7.209500000000007,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871b20>
343,715,715,CHEMBL4161384,1340.0,nM,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@](O)(C(=O)[C@@H](O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.872895201635192,474.37091007999993,4,3,5.513500000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871be0>
344,716,716,CHEMBL2206074,1340.0,nM,CCNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,5.872895201635192,333.120130108,5,2,3.7246000000000015,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871c40>
345,717,717,CHEMBL2206066,1350.0,nM,CNc1nc(N)nc2nc(-c3c(N4CCCCC4)cccc3C(F)(F)F)ccc12,5.8696662315049934,402.177979332,6,2,4.324800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871ca0>
347,722,722,CHEMBL4877199,1390.0,nM,COc1ccc2c(c1)NC(C)c1cccn1-2,5.856985199745905,214.110613068,3,1,2.9724000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871d60>
348,725,725,CHEMBL24096,1400.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2c(Br)c(OCC(=O)O)ccc2c1,5.853871964321762,466.077971316,3,1,6.745300000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad871dc0>
356,748,748,CHEMBL259266,1500.0,nM,CC(=O)NCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,5.823908740944319,406.973363066,2,3,3.4654000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872100>
360,753,753,CHEMBL1783776,1500.0,nM,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN2CCCC2)c1,5.823908740944319,364.178692628,5,0,4.491800000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872280>
361,754,754,CHEMBL2424697,1500.0,nM,CCCCc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,5.823908740944319,336.195011388,5,1,3.634280000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8722e0>
367,771,771,CHEMBL3770020,1580.0,nM,CCCc1cc(O)cc(O)c1C(=O)O,5.801342913045577,196.073558864,3,3,1.7485,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872520>
372,780,780,CHEMBL196850,1600.0,nM,O=C(O)COc1c(F)ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c1F,5.795880017344075,577.0583371099999,5,3,4.046300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872700>
373,782,782,CHEMBL2424712,1600.0,nM,CCc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,5.795880017344075,308.16371126,5,1,2.8540800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872760>
377,791,791,CHEMBL2206077,1660.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C)ccc12,5.779891911959945,265.13274548,5,2,2.6241200000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8728e0>
380,800,800,CHEMBL2424714,1700.0,nM,CC1(C)C=C2C(=NN(c3ccc(CO)cc3)C(N)=C2C#N)CO1,5.769551078621726,310.142975816,6,2,1.78398,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872a00>
382,806,806,CHEMBL196526,1750.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,5.756961951313706,483.1370785579999,4,5,1.1735999999999995,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872ac0>
386,818,818,CHEMBL2206076,1850.0,nM,Nc1nc(NCCO)c2ccc(-c3ccccc3C(F)(F)F)nc2n1,5.732828271596986,349.11504472800004,6,3,2.697000000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872c40>
387,819,819,CHEMBL4642505,1880.0,nM,O=C(CSc1nc2cc(Cl)ccc2s1)Nc1cccc(-c2nnn[nH]2)c1,5.72584215073632,402.0124286520001,7,2,3.8606000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872ca0>
390,823,823,CHEMBL370225,1900.0,nM,Cc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc(C)c1OCC(=O)O,5.721246399047171,569.108480862,5,3,4.384940000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872dc0>
392,826,826,CHEMBL467572,1900.0,nM,c1ccc2c(c1)ccc1oc(-c3ccc(OCCN4CCCCC4)cc3)nc12,5.721246399047171,372.1837780080001,4,0,5.512700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872e80>
395,837,837,CHEMBL371322,1960.0,nM,COc1cccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)c1,5.707743928643524,403.105587264,6,1,4.149400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad872fa0>
396,839,839,CHEMBL2424690,2000.0,nM,CC(C)c1ccccc1N1N=C2CSCC=C2C(C#N)=C1N,5.698970004336019,310.125217576,5,1,3.353080000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873040>
397,841,841,CHEMBL2424691,2000.0,nM,N#CC1=C(N)N(c2ccc(F)cc2)N=C2CSCC=C21,5.698970004336019,286.06884557200004,5,1,2.36878,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8730a0>
398,842,842,CHEMBL267022,2000.0,nM,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)c1ccccc1,5.698970004336019,416.09890215799993,2,2,5.122800000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873100>
405,860,860,CHEMBL2424688,2100.0,nM,COC(=O)c1cccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)c1,5.6777807052660805,338.1378904360001,7,1,2.0782799999999995,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8733a0>
407,865,865,CHEMBL3360905,2100.0,nM,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OCc4ccc(C(=O)O)cc4)cc3)c(=O)n2C1c1ccc(N(C)C)cc1,5.6777807052660805,597.1933567119999,9,1,4.141500000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873460>
410,870,870,CHEMBL202197,2160.0,nM,NCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,5.665546248849069,402.121571676,6,2,3.5995000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873580>
411,871,871,CHEMBL24068,2190.0,nM,CCCCc1oc2ccccc2c1-c1ccc(-c2ccc(OCC(=O)O)cc2)cc1,5.6595558851598815,400.167459248,3,1,6.572800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8735e0>
414,876,876,CHEMBL2424702,2200.0,nM,COc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,5.657577319177793,310.142975816,6,1,2.30028,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873700>
415,879,879,CHEMBL236216,2200.0,nM,O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccccc1,5.657577319177793,418.102808304,4,2,5.120400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873760>
424,894,894,CHEMBL197827,2300.0,nM,O=C(O)COc1ccc(C(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,5.638272163982407,589.0884141140001,7,3,4.7381000000000055,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873ac0>
425,895,895,CHEMBL2424709,2300.0,nM,CC(=O)Nc1cccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)c1,5.638272163982407,337.15387484800004,6,2,2.25008,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873b20>
427,902,902,CHEMBL2205514,2390.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C(=O)O)ccc12,5.621602099051863,295.10692465600005,6,3,2.0139,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873be0>
428,903,903,CHEMBL2424682,2400.0,nM,CC1(C)C=C2C(=NN(c3cccc(CO)c3)C(N)=C2C#N)CO1,5.619788758288394,310.142975816,6,2,1.78398,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873c40>
429,905,905,CHEMBL2424699,2400.0,nM,CC1(C)C=C2C(=NN(c3ccccc3F)C(N)=C2C#N)CO1,5.619788758288394,298.12298932,5,1,2.4307800000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873ca0>
432,915,915,CHEMBL2206075,2430.0,nM,CCCNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,5.614393726401688,347.13578017199995,5,2,4.114700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873dc0>
434,921,921,CHEMBL193233,2470.0,nM,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O,5.607303046740334,318.067427928,4,1,1.5431999999999997,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad873e80>
442,930,930,CHEMBL512442,2500.0,nM,CCCCN(C)CCOc1ccc(-c2nc3c(ccc4ccccc43)o2)cc1,5.6020599913279625,374.19942807199993,4,0,5.7587000000000055,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8741c0>
443,931,931,CHEMBL1783775,2500.0,nM,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN2CCOCC2)c1,5.6020599913279625,380.173607248,6,0,3.728200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874220>
459,974,974,CHEMBL3593820,2733.0,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1cccc(OC)c1,5.56336036830734,437.162056584,6,3,3.1858000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874820>
461,979,979,CHEMBL2205512,2790.0,nM,CNc1nc(N)nc2nc(-c3ccccc3OC)ccc12,5.554395796726403,281.1276601,6,2,2.3243,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8748e0>
467,988,988,CHEMBL2424684,2800.0,nM,CC1(C)C=C2C(=NN(c3cccc(C(F)(F)F)c3)C(N)=C2C#N)CO1,5.552841968657781,348.11979576000004,5,1,3.310480000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874b20>
469,991,991,CHEMBL2424711,2800.0,nM,CCc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,5.552841968657781,308.16371126,5,1,2.8540800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874be0>
477,1004,1004,CHEMBL2424694,2900.0,nM,CC1(C)C=C2C(=NN(c3ccccc3N3CCOCC3)C(N)=C2C#N)CO1,5.537602002101044,365.185174976,7,1,2.12828,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874ee0>
479,1007,1007,CHEMBL2424701,2900.0,nM,CC1(C)C=C2C(=NN(c3ccc(CCO)cc3)C(N)=C2C#N)CO1,5.537602002101044,324.15862588,6,2,1.82648,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad874fa0>
480,1008,1008,CHEMBL1163827,2900.0,nM,CC1(C)CC(=O)C2=C(C1)NC(c1ccccc1)=CC2c1ccc(F)cc1,5.537602002101044,347.168542544,2,1,5.196800000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875040>
482,1010,1010,CHEMBL403117,2900.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@H](c4ccccc4)N3)cc2)S(=O)(=O)N1,5.537602002101044,606.1218465600001,7,3,3.228800000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875100>
483,1011,1011,CHEMBL420456,2900.0,nM,Nc1nc(N)c2nc(CN3CCN(Cc4ccc(-c5ccccc5)cc4)CC3)nnc2n1,5.537602002101044,427.2232918000001,9,2,1.964,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875160>
484,1014,1014,CHEMBL198977,2900.0,nM,O=C(O)c1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)ccc1O,5.537602002101044,527.0615306699999,5,4,3.708500000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8751c0>
485,1016,1016,CHEMBL48076,2960.0,nM,CCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,5.528708288941061,214.084123548,4,1,0.4276999999999997,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875220>
486,1017,1017,CHEMBL1783773,2970.0,nM,CCN(CC)CCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,5.527243550682788,366.194342692,5,0,4.7378000000000045,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875280>
487,1018,1018,CHEMBL370304,3000.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1Cl,5.522878745280337,575.0382083820001,5,3,4.421500000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8752e0>
491,1025,1025,CHEMBL362917,3000.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1F,5.522878745280337,559.067758922,5,3,3.907200000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad875460>
