,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1925,1925,CHEMBL450560,13000.0,nM,O=C(O)c1cc(/C=C/c2ccccc2)cc(-c2ccccc2)c1O,4.886056647693163,316.109944372,2,2,4.927800000000004,316.109944372,2,2,4.927800000000004,True
1927,1927,CHEMBL189467,13000.0,nM,CC(C)C[C@H](CC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)COc1cccc2ccccc12)C(N)=O,4.886056647693163,753.326144704,9,4,4.524700000000001,753.326144704,9,4,4.524700000000001,True
1928,1928,CHEMBL393866,13000.0,nM,O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccccc1,4.886056647693163,418.102808304,4,2,5.120400000000003,418.102808304,4,2,5.120400000000003,True
1929,1929,CHEMBL2313420,13100.0,nM,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@H](C(=O)O)CC[C@]21C,4.882728704344236,362.28209507599996,2,2,5.117000000000004,362.28209507599996,2,2,5.117000000000004,True
1930,1930,CHEMBL1164263,13120.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)C(=O)CC[C@]23C)C(=O)O1,4.882066164960358,456.32395988799993,4,1,5.863300000000007,456.32395988799993,4,1,5.863300000000007,True
1931,1931,CHEMBL3758844,13140.0,nM,CCc1ccc(-c2ccc(-c3noc(Cc4c[nH]c5ccccc45)n3)s2)cc1,4.881404634776238,385.124883228,4,1,6.099600000000004,385.124883228,4,1,6.099600000000004,True
1932,1932,CHEMBL4781042,13150.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCC2=CC[C@@H]3C(C(=O)OC)=CO[C@@H](OCc4ccccc4)[C@H]23)cc1,4.881074247174223,526.16613892,8,0,4.594900000000004,526.16613892,8,0,4.594900000000004,True
1933,1933,CHEMBL301982,13200.0,nM,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@@]21C,4.87942606879415,450.27700969599994,3,2,6.697700000000006,450.27700969599994,3,2,6.697700000000006,True
1934,1934,CHEMBL2205883,13200.0,nM,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.87942606879415,400.29774513999996,2,1,6.271500000000007,400.29774513999996,2,1,6.271500000000007,True
1935,1935,CHEMBL3585679,13200.0,nM,O=C(O)c1c(-c2ccc(O)cc2)ccc(CO)c1C#Cc1ccc(O)cc1,4.87942606879415,360.099773612,4,4,3.355100000000001,360.099773612,4,4,3.355100000000001,True
1936,1936,CHEMBL472646,13200.0,nM,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1,4.87942606879415,454.34469533199996,2,1,7.441800000000008,454.34469533199996,2,1,7.441800000000008,True
1937,1937,CHEMBL2205898,13210.0,nM,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.879097182385473,414.31339520399996,3,0,6.359900000000008,414.31339520399996,3,0,6.359900000000008,True
1939,1939,CHEMBL1935325,13230.0,nM,O=C(O)CN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2cccc(Cl)c2)SC1=S,4.878440155812499,455.016510988,6,1,4.478500000000003,455.016510988,6,1,4.478500000000003,True
1942,1942,CHEMBL232935,13600.0,nM,CC(C)=CCc1c(O)ccc(-c2cc3ccc(O)cc3o2)c1O,4.866461091629782,310.12050905599995,4,3,4.725300000000004,310.12050905599995,4,3,4.725300000000004,True
1943,1943,CHEMBL205381,13660.0,nM,CC(C)C1=C(Sc2ccccc2)c2ccccc2C(=O)C1=O,4.864549300654486,308.08710075199997,3,0,4.611400000000004,308.08710075199997,3,0,4.611400000000004,True
1944,1944,CHEMBL4073317,13700.0,nM,C/C(=C\Cc1c(O)cc(O)c2c1C[C@@H](C)OC2=O)CC/C=C(\C)CC[C@H](O)C(C)(C)O,4.863279432843593,432.25118887199994,6,4,4.326500000000005,432.25118887199994,6,4,4.326500000000005,True
1945,1945,CHEMBL370658,13700.0,nM,O=P(O)(O)C(F)(F)c1ccc(CNCc2ccc(-c3csnn3)cc2)cc1,4.863279432843593,411.06180544200004,5,3,3.7219000000000024,411.06180544200004,5,3,3.7219000000000024,True
1946,1946,CHEMBL1778898,13700.0,nM,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(O)cc1,4.863279432843593,347.999720996,4,2,3.7650000000000015,347.999720996,4,2,3.7650000000000015,True
1947,1947,CHEMBL3759712,13730.0,nM,CCCOc1ccc(-c2ccc(-c3noc(Cc4c[nH]c5ccccc45)n3)s2)cc1,4.8623294627632445,415.135447912,5,1,6.326000000000005,415.135447912,5,1,6.326000000000005,True
1948,1948,CHEMBL208873,13800.0,nM,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,4.860120913598763,470.33960995199993,3,2,6.412600000000007,470.33960995199993,3,2,6.412600000000007,True
1949,1949,CHEMBL2159046,13800.0,nM,COc1cc2c(cc1[C@H]1COc3cc(O)cc(O)c3C1=O)C=CC(C)(C)O2,4.860120913598763,368.12598835999995,6,2,3.6495000000000033,368.12598835999995,6,2,3.6495000000000033,True
1950,1950,CHEMBL409311,13800.0,nM,O=C(O)C(=O)Nc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1Br,4.860120913598763,585.998023808,7,2,4.381800000000004,585.998023808,7,2,4.381800000000004,True
1953,1953,CHEMBL458936,13900.0,nM,CC(C)=CCc1c([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c2c1C=CC(C)(C)O2,4.856985199745905,422.17293855199995,6,3,5.202800000000006,422.17293855199995,6,3,5.202800000000006,True
1954,1954,CHEMBL1778916,13900.0,nM,COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccccc1N(C)C,4.856985199745905,375.04700553600003,4,1,4.1254000000000035,375.04700553600003,4,1,4.1254000000000035,True
1955,1955,CHEMBL4647463,13900.0,nM,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)cc(C)c(O)c3oc12,4.856985199745905,326.115423676,5,3,3.880120000000003,326.115423676,5,3,3.880120000000003,True
1956,1956,CHEMBL2207339,13900.0,nM,C=CC(C)(O)C/C=C/[C@@]1(C)CC[C@@H](C(C)(O)CC(=O)C=C(C)C)O1,4.856985199745905,336.23005950399994,4,2,3.4838000000000022,336.23005950399994,4,2,3.4838000000000022,True
1957,1957,CHEMBL1796996,13920.0,nM,COc1ccc(-c2ccc(Cn3c4c(c5ccccc53)C(=O)CCNC4=O)cc2)cc1,4.856360764725457,410.16304256399997,4,1,4.681400000000004,410.16304256399997,4,1,4.681400000000004,True
1958,1958,CHEMBL576191,14000.0,nM,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)S1,4.853871964321762,379.048998904,4,1,4.6083000000000025,379.048998904,4,1,4.6083000000000025,True
1959,1959,CHEMBL477263,14000.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc4ccccc34)S/C2=N\c2ccccc2)cc1,4.853871964321762,464.1194635,4,1,6.3422000000000045,464.1194635,4,1,6.3422000000000045,True
1960,1960,CHEMBL3928317,14000.0,nM,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5cccc([N+](=O)[O-])c5)ccc4o3)cc2)c1,4.853871964321762,595.046769124,10,2,4.912800000000003,595.046769124,10,2,4.912800000000003,True
1961,1961,CHEMBL3628477,14000.0,nM,O=C1NC(=O)/C(=C\c2ccc(OCCCc3ccccc3)cc2)N1,4.853871964321762,322.131742436,3,2,2.8785000000000007,322.131742436,3,2,2.8785000000000007,True
1962,1962,CHEMBL405419,14000.0,nM,Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,4.853871964321762,350.94714831799996,2,2,3.532720000000002,350.94714831799996,2,2,3.532720000000002,True
1963,1963,CHEMBL4778434,14000.0,nM,CC[C@@H](C)C[C@@H](C)/C=C(C)/C=C/C=C/C=C(\C)C(=O)c1c(O)c(-c2ccc(O)cc2)cn(O)c1=O,4.853871964321762,477.25152321999997,6,3,6.423800000000008,477.25152321999997,6,3,6.423800000000008,True
1966,1966,CHEMBL4453288,14000.0,nM,C[C@@H]1C(=O)N[C@](O)(Cc2ccccc2)c2nc3c(c(=O)n21)C=CC=CO3,4.853871964321762,351.121906024,6,2,1.2411999999999999,351.121906024,6,2,1.2411999999999999,True
1967,1967,CHEMBL87189,14000.0,nM,O=Cc1coc2ccc3ccccc3c2c1=O,4.853871964321762,224.047344116,3,0,2.758700000000001,224.047344116,3,0,2.758700000000001,True
1968,1968,CHEMBL4514865,14000.0,nM,C[C@@H]1C(=O)N/C(=C\c2ccccc2)c2nc3c(O)cccc3c(=O)n21,4.853871964321762,333.11134134,5,2,2.2909999999999995,333.11134134,5,2,2.2909999999999995,True
1971,1971,CHEMBL1801438,14000.0,nM,O=C1NC(=O)/C(=C/c2ccc(OS(=O)(=O)c3ccc(Br)cc3)cc2OCc2ccc(S(=O)(=O)N3CCOCC3)cc2)S1,4.853871964321762,693.9749054160001,10,1,4.140600000000003,693.9749054160001,10,1,4.140600000000003,True
1974,1974,CHEMBL4577930,14000.0,nM,CC1(C)C[C@H]2[C@@H]3C(=O)CC[C@]4(C)[C@@]5(C)c6[nH]c7ccccc7c6C[C@@H]5CC[C@@]34O[C@@]2(O)[C@@H]1O,4.853871964321762,449.25660859999994,4,3,4.241700000000004,449.25660859999994,4,3,4.241700000000004,True
1975,1975,CHEMBL3973897,14000.0,nM,C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(OC(C)=O)ccc1OC(C)=O,4.853871964321762,398.24570956799994,4,0,5.878500000000006,398.24570956799994,4,0,5.878500000000006,True
1976,1976,CHEMBL87802,14000.0,nM,O=Cc1coc2ccc(-c3ccccc3)cc2c1=O,4.853871964321762,250.06299418,3,0,3.2725000000000017,250.06299418,3,0,3.2725000000000017,True
1977,1977,CHEMBL4454177,14000.0,nM,CC[C@@H](C)C1=C2N=C3OC=CC=C[C@]3(OC)C(=O)N2[C@@H](Cc2ccccc2)C(=O)N1,4.853871964321762,407.18450628000005,5,1,2.6687000000000003,407.18450628000005,5,1,2.6687000000000003,True
1978,1978,CHEMBL3758203,14060.0,nM,Brc1ccc(-c2noc(Cc3c[nH]c4ccccc34)n2)s1,4.852014679316195,358.97279504,4,1,4.6327000000000025,358.97279504,4,1,4.6327000000000025,True
1979,1979,CHEMBL3310428,14200.0,nM,COc1cc(OC)c(/C=C2\SC(=O)NC2=O)cc1Br,4.847711655616943,342.95139090000004,5,1,2.7902000000000005,342.95139090000004,5,1,2.7902000000000005,True
1980,1980,CHEMBL229222,14200.0,nM,CC(C)=CCc1c([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc2c(c1O)OC(C)(C)C=C2,4.847711655616943,422.17293855199995,6,3,5.202800000000006,422.17293855199995,6,3,5.202800000000006,True
1981,1981,CHEMBL381707,14200.0,nM,COC(=O)[C@@]12CCC3C(=CC[C@H]4[C@@]3(C)CCC3C(C)(C)[C@@H](O)CC[C@@]34C)[C@@H]1CC(C)(C)CC2,4.847711655616943,456.36034539599996,3,1,6.9319000000000095,456.36034539599996,3,1,6.9319000000000095,True
1982,1982,CHEMBL1935332,14220.0,nM,O=C(O)CN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Br)cc2)SC1=S,4.847100403606253,498.9659954080001,6,1,4.587600000000003,498.9659954080001,6,1,4.587600000000003,True
1983,1983,CHEMBL1823750,14280.0,nM,COc1ccc(COc2ccc3cc(CC(NC(=O)c4ccccc4)C(=O)O)ccc3c2)cc1,4.845271792559845,455.1732729,4,2,4.853100000000003,455.1732729,4,2,4.853100000000003,True
1985,1985,CHEMBL383749,14330.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4.843753809602656,472.35526001599993,3,3,6.204400000000009,472.35526001599993,3,3,6.204400000000009,True
1986,1986,CHEMBL4161056,14360.0,nM,CC1(C)CC[C@@]2(CO)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)[C@@H](O)[C@H]2O,4.842845560093719,474.37091007999993,4,4,5.082900000000007,474.37091007999993,4,4,5.082900000000007,True
1987,1987,CHEMBL229506,14400.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)c(CC=C(C)C)c(O)c1O,4.841637507904751,424.18858861599995,6,4,5.232900000000006,424.18858861599995,6,4,5.232900000000006,True
1988,1988,CHEMBL1165715,14500.0,nM,COc1ccc(C2C=C(c3ccccc3)NC3=C2C(=O)CC(C)(C)C3)cc1,4.838631997765025,359.18852904000005,3,1,5.066300000000004,359.18852904000005,3,1,5.066300000000004,True
1990,1990,CHEMBL508749,14500.0,nM,CC1(C)c2[nH]c3cc(Cl)c(Cl)cc3c2C[C@@]23CN4CCC[C@]4(C[C@@H]12)C(=O)N3,4.838631997765025,403.121817716,2,2,4.031500000000003,403.121817716,2,2,4.031500000000003,True
1991,1991,CHEMBL502013,14500.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(F)cc3)cc2/C1=N/Nc1cccc(C(=O)O)c1,4.838631997765025,468.090368864,6,4,2.7707000000000006,468.090368864,6,4,2.7707000000000006,True
1992,1992,CHEMBL4070801,14530.0,nM,COC(=O)c1scc(-c2ccc(NC(=O)c3cccc(I)c3)cc2)c1OC,4.837734385701978,492.98447699199994,5,1,5.067200000000003,492.98447699199994,5,1,5.067200000000003,True
1993,1993,CHEMBL444695,14600.0,nM,CCCCCCCC(C)CCC/C(O)=C1\C(=O)C(C)N(C)C1=O,4.835647144215563,323.246043916,3,1,4.395000000000003,323.246043916,3,1,4.395000000000003,True
1994,1994,CHEMBL2316903,14600.0,nM,O=C(O)c1cc2c(C#Cc3ccccc3)c(-c3ccccc3)oc2cc1O,4.835647144215563,354.08920892799995,3,2,4.903400000000003,354.08920892799995,3,2,4.903400000000003,True
1995,1995,CHEMBL4463474,14600.0,nM,C=CCc1cc(/C=C/C(=O)c2cccc(OC)c2)c(OC)cc1O,4.835647144215563,324.13615911999995,4,1,4.034000000000003,324.13615911999995,4,1,4.034000000000003,True
1997,1997,CHEMBL221415,14680.0,nM,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,4.833273944419949,435.07113340399997,6,1,4.133520000000003,435.07113340399997,6,1,4.133520000000003,True
1999,1999,CHEMBL2332436,14700.0,nM,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C(C)=O,4.832682665251824,260.214015516,1,0,4.930400000000005,260.214015516,1,0,4.930400000000005,True
2001,2001,CHEMBL3317605,14760.0,nM,CCOC(=O)c1c(N)sc(/N=C/c2cccs2)c1C(=O)OCC,4.830913642512977,352.05514899199994,8,1,3.495800000000002,352.05514899199994,8,1,3.495800000000002,True
2002,2002,CHEMBL4094529,14790.0,nM,COC(=O)c1scc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)c1OC,4.830031826003108,435.07521365199995,5,1,5.481400000000003,435.07521365199995,5,1,5.481400000000003,True
2003,2003,CHEMBL3608574,14800.0,nM,C[C@]1(CO)CCC[C@@]2(CO)[C@H]1CC[C@@]1(C)[C@@H]3Cc4cc(O)ccc4O[C@@]3(C)CC[C@H]21,4.8297382846050425,414.27700969599994,4,3,4.689500000000004,414.27700969599994,4,3,4.689500000000004,True
2004,2004,CHEMBL470865,14800.0,nM,COc1c(CC=C(C)C)cc(/C=C/C(=O)c2ccc(O)cc2O)cc1CC=C(C)C,4.8297382846050425,406.21440943999994,4,2,6.019900000000007,406.21440943999994,4,2,6.019900000000007,True
2005,2005,CHEMBL2419083,14830.0,nM,O=C(OC1CSSC1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,4.828858848971618,315.98237797599995,8,0,2.423400000000001,315.98237797599995,8,0,2.423400000000001,True
2006,2006,CHEMBL394090,14900.0,nM,COC(=O)/C=C/c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,4.826813731587726,296.104858992,4,2,3.4544000000000024,296.104858992,4,2,3.4544000000000024,True
2007,2007,CHEMBL1811971,14900.0,nM,COc1cc(O)c([C@]2(O)COc3cc(O)ccc3C2=O)cc1CC=C(C)C,4.826813731587726,370.141638424,6,3,3.078000000000001,370.141638424,6,3,3.078000000000001,True
2008,2008,CHEMBL3581318,14900.0,nM,C[C@@H]1Cc2c3c(cc(O)c2C(=O)O1)O[C@@]1(C)[C@@H](O)C[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@@H]1C3,4.826813731587726,428.219888744,6,2,3.579600000000003,428.219888744,6,2,3.579600000000003,True
2009,2009,CHEMBL458555,14900.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc2c1OC(C)(C)C(O)C2,4.826813731587726,424.18858861599995,6,3,4.387400000000005,424.18858861599995,6,3,4.387400000000005,True
2010,2010,CHEMBL1796995,14930.0,nM,COc1ccc(-c2ccc(Cn3ccc4c3C(=O)NCC/C4=N\Nc3ccccn3)cc2)cc1,4.825940192274975,451.2008250400001,6,2,4.556700000000003,451.2008250400001,6,2,4.556700000000003,True
2011,2011,CHEMBL4792963,15000.0,nM,O=C(O)c1cc(-c2ccc(/C=C3\Sc4ccccc4C3=O)o2)ccc1O,4.823908740944319,364.0405444839999,5,2,4.679900000000003,364.0405444839999,5,2,4.679900000000003,True
2012,2012,CHEMBL575024,15000.0,nM,O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)c(Br)c2)S1,4.823908740944319,388.972126344,4,1,4.352000000000002,388.972126344,4,1,4.352000000000002,True
2013,2013,CHEMBL1160953,15000.0,nM,O=P(O)(O)C(F)(F)c1cccc(-c2ccccc2)c1,4.823908740944319,284.041387282,1,2,3.5806000000000022,284.041387282,1,2,3.5806000000000022,True
2014,2014,CHEMBL3706920,15000.0,nM,O=C(O)c1cc(Cc2cc(Cc3ccccc3)c(O)c(C(=O)O)c2)cc(Cc2ccccc2)c1O,4.823908740944319,468.1572884879999,4,4,5.266600000000006,468.1572884879999,4,4,5.266600000000006,True
2015,2015,CHEMBL514108,15000.0,nM,COC(=O)CC[C@H](/N=C(\C)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O)C(=O)O,4.823908740944319,487.14784599999984,10,4,2.4049199999999997,487.14784599999984,10,4,2.4049199999999997,True
2017,2017,CHEMBL3628474,15000.0,nM,O=C1NC(=O)/C(=C\c2ccc(OCc3ccccc3Cl)cc2)N1,4.823908740944319,328.06146995600005,3,2,3.0993000000000013,328.06146995600005,3,2,3.0993000000000013,True
2018,2018,CHEMBL582941,15000.0,nM,O=C1NC(=O)/C(=C/c2cc(F)ccc2OCc2ccc(C(F)(F)F)cc2)S1,4.823908740944319,397.039577092,4,1,4.7474000000000025,397.039577092,4,1,4.7474000000000025,True
2019,2019,CHEMBL109381,15000.0,nM,O=P([O-])([O-])OC(F)(F)c1cccc(-c2ccccc2)c1.[Na+].[Na+],4.823908740944319,344.0001903980001,4,0,-3.7437999999999976,344.0001903980001,4,0,-3.7437999999999976,True
2022,2022,CHEMBL361362,15010.0,nM,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O)c(OC)c4)OC[C@H]23)cc(OC)c1O,4.823619307756729,418.16276779199995,8,2,3.207400000000002,418.16276779199995,8,2,3.207400000000002,True
2024,2024,CHEMBL2313414,15200.0,nM,CC(C)=CCC[C@@](O)(CO)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,4.818156412055227,460.39164552399996,3,3,6.502200000000008,460.39164552399996,3,3,6.502200000000008,True
2025,2025,CHEMBL1778904,15200.0,nM,CCOC(=O)COc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,4.818156412055227,434.036500428,6,1,4.001300000000003,434.036500428,6,1,4.001300000000003,True
2026,2026,CHEMBL1811965,15200.0,nM,COc1cc(OC)c([C@H]2COc3cc(O)ccc3C2=O)cc1CC=C(C)C,4.818156412055227,368.162373868,5,1,4.277000000000004,368.162373868,5,1,4.277000000000004,True
2027,2027,CHEMBL3087459,15200.0,nM,Cc1ccc(C(=O)O)cc1NC(=O)CSc1nc2ccccc2[nH]1,4.818156412055227,341.08341234000005,4,3,3.300320000000001,341.08341234000005,4,3,3.300320000000001,True
2028,2028,CHEMBL2322191,15300.0,nM,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,4.815308569182402,396.339216028,1,0,7.763000000000009,396.339216028,1,0,7.763000000000009,True
2029,2029,CHEMBL3426991,15300.0,nM,Nc1cccc(-c2ccc3c(=O)[nH]c(Nc4ccccc4)cc3c2)c1,4.815308569182402,327.137162164,3,3,4.520900000000002,327.137162164,3,3,4.520900000000002,True
2032,2032,CHEMBL2414205,15400.0,nM,C/C1=C/C=C(/C(C)C)CCC2=CCC[C@](C)(OC2=O)C(=O)CC1,4.812479279163537,316.20384475599997,3,0,4.680300000000004,316.20384475599997,3,0,4.680300000000004,True
2033,2033,CHEMBL502540,15400.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3cccc(Cl)c3)cc2/C1=N/Nc1cccc(C(=O)O)c1,4.812479279163537,484.060818324,6,4,3.285000000000001,484.060818324,6,4,3.285000000000001,True
2035,2035,CHEMBL4171276,15490.0,nM,O=C(CSc1nnc(-c2ccc(O)c(O)c2)o1)c1ccccc1,4.809948582240794,328.051777864,7,2,3.1228000000000025,328.051777864,7,2,3.1228000000000025,True
2036,2036,CHEMBL3427130,15600.0,nM,CCCCCCCCCCCCCCCC(=O)C1=C(O)CC(CO)OC1=O,4.806875401645539,382.2719243159999,5,2,5.156700000000004,382.2719243159999,5,2,5.156700000000004,True
2037,2037,CHEMBL399873,15600.0,nM,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)CC[C@H]1C,4.806875401645539,442.38108084,2,2,6.997200000000008,442.38108084,2,2,6.997200000000008,True
2038,2038,CHEMBL378653,15600.0,nM,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,4.806875401645539,470.33960995199993,3,2,6.412600000000007,470.33960995199993,3,2,6.412600000000007,True
2039,2039,CHEMBL4646926,15670.0,nM,O=C(Nc1ccc(Cl)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3)o2)cc1,4.80493100353141,450.05379773199996,3,2,6.758000000000004,450.05379773199996,3,2,6.758000000000004,True
2040,2040,CHEMBL232941,15700.0,nM,COc1cc(O)ccc1-c1cc2cc(CC=C(C)C)c(O)cc2o1,4.804100347590766,324.13615911999995,4,2,5.028300000000003,324.13615911999995,4,2,5.028300000000003,True
2041,2041,CHEMBL229220,15700.0,nM,C=C(C)C(O)Cc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,4.804100347590766,424.18858861599995,6,4,4.4981000000000035,424.18858861599995,6,4,4.4981000000000035,True
2042,2042,CHEMBL3759304,15780.0,nM,Cc1cccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)c2)c1,4.801893001126599,365.152812228,3,1,5.784120000000004,365.152812228,3,1,5.784120000000004,True
2043,2043,CHEMBL2424706,15800.0,nM,CC1(C)C=C2C(=NN(c3ccccc3Oc3ccccc3)C(N)=C2C#N)CO1,4.801342913045577,372.15862588,6,1,4.083980000000003,372.15862588,6,1,4.083980000000003,True
2046,2046,CHEMBL3758728,15900.0,nM,CCOc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)c2)cc1,4.798602875679548,395.16337691200005,4,1,5.874400000000005,395.16337691200005,4,1,5.874400000000005,True
2047,2047,CHEMBL462015,15950.0,nM,CC(=O)O[C@@H]1[C@@H](C(=O)O)O[C@@H](C2=CC(=O)c3ccccc3C2=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,4.7972393126068,460.1005614599999,10,1,0.6390999999999989,460.1005614599999,10,1,0.6390999999999989,True
2049,2049,CHEMBL373105,16000.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@H]2CC(=O)NS2(=O)=O)cc1)C(N)=O,4.795880017344075,486.15730555199997,6,4,-0.16259999999999797,486.15730555199997,6,4,-0.16259999999999797,True
