,molecule_chembl_id,IC50,units,smiles,pIC50
1702,CHEMBL3609373,9300.0,nM,O=C(Nc1ccc(I)cc1)C(=O)Nc1ccc(NC(=O)C(c2ccccc2)S(=O)(=O)O)cc1,5.031517051446064
1703,CHEMBL2436017,9320.0,nM,CCOC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)n1,5.030584087646019
1704,CHEMBL4164305,9330.0,nM,O=C(CSc1nnc(-c2ccc(O)c(O)c2)o1)Oc1ccc(Oc2ccccc2)cc1,5.0301183562534995
1705,CHEMBL4471652,9340.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(Cc3ccccc3)C[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,5.029653123769906
1706,CHEMBL3220069,9390.0,nM,CC(=O)Nc1ccc(CNC(=O)NCc2ccccc2)cc1,5.027334407733889
1707,CHEMBL3962935,9400.0,nM,C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(OC(=O)CC)ccc1OC(=O)CC,5.026872146400301
1708,CHEMBL4288744,9400.0,nM,FC(F)(F)c1ccc(Cl)c(-c2ccc(/C=N/NC(=S)Nc3cccc4ccccc34)o2)c1,5.026872146400301
1709,CHEMBL4161583,9400.0,nM,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc3oc(-c4ccc(NS(=O)(=O)c5ccc(Cl)s5)cc4)nc3c2)ccc1Cl,5.026872146400301
1710,CHEMBL4519783,9400.0,nM,C=CCc1cc(/C=C/C(=O)c2ccc(OCC(=O)OCC)cc2)c(OC)cc1O,5.026872146400301
1711,CHEMBL4551656,9400.0,nM,C=CCc1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1OC1CCCCO1,5.026872146400301
1712,CHEMBL3219338,9440.0,nM,CCOC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)c2cc3ccccc3s2)n1,5.025028005701931
1713,CHEMBL3238191,9500.0,nM,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccc(-c3ccc(NC(=O)C4CCN(C(=O)OC(C)(C)C)CC4)cc3)cc2)CC1,5.022276394711152
1714,CHEMBL3098941,9500.0,nM,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(OCCc4ccccc4)c3)C2=O)cc1,5.022276394711152
1715,CHEMBL4551161,9500.0,nM,C=CCc1cc(/C=C/C(=O)c2ccccc2N2CCCCC2)c(OC)cc1O,5.022276394711152
1716,CHEMBL521017,9500.0,nM,CC(=O)Oc1ccc(O)cc1C[C@]1(C)[C@@H](C)CC[C@]2(C)C(C)=CCC[C@H]21,5.022276394711152
1717,CHEMBL2436020,9540.0,nM,CCOC(=O)/C(C)=C\C(C)=C\c1nc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)sc1CC(C)C,5.020451625295905
1718,CHEMBL3818579,9600.0,nM,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2[C@@H](COCc3ccccc3)O[C@H](OC)[C@H](OCc3ccccc3)[C@@H]2OCc2cn([C@@H](Cc3ccc(O)cc3)C(=O)OC)nn2)nn1,5.017728766960431
1719,CHEMBL400074,9600.0,nM,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.017728766960431
1720,CHEMBL2087688,9600.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,5.017728766960431
1721,CHEMBL3310866,9600.0,nM,C=CCc1cc(/C=C2\SC(=O)N(CCCC)C2=O)c(OC)cc1O,5.017728766960431
1722,CHEMBL1208973,9600.0,nM,O=c1cc(-c2ccc(O)cc2)oc2c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c(O)cc(O)c12,5.017728766960431
1723,CHEMBL3219584,9660.0,nM,CCOC(=O)CCCCOC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)OC(C)(C)C)n1,5.015022873584506
1724,CHEMBL3759405,9660.0,nM,CCCOc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)n2)cc1,5.015022873584506
1725,CHEMBL3758715,9660.0,nM,CCCCc1ccc(-c2cccc(-c3noc(Cc4c[nH]c5ccccc45)n3)n2)cc1,5.015022873584506
1726,CHEMBL3310443,9700.0,nM,CCCCOc1cc(OC)c(/C=C2\SC(=O)N(C(C)C)C2=O)cc1Br,5.013228265733755
1727,CHEMBL3087457,9700.0,nM,COc1cc(-c2nnc(SCC(=O)Nc3cc(C(=O)O)ccc3C)o2)cc(OC)c1OC,5.013228265733755
1728,CHEMBL425511,9700.0,nM,O=S(=O)([O-])c1cc(O)c2c(O)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],5.013228265733755
1729,CHEMBL3402411,9700.0,nM,O=C(OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1)c1cccc([N+](=O)[O-])c1,5.013228265733755
1730,CHEMBL3628538,9700.0,nM,COC(=O)COc1ccc(/C=C2\C(=O)N(Cc3ccc(C(=O)OC)cc3)C(=O)N2Cc2ccccc2)cc1,5.013228265733755
1731,CHEMBL2087686,9700.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OC)c(OCCCCNc2nc(-c3ccccc3)c(C)s2)c1,5.013228265733755
1732,CHEMBL3235602,9710.0,nM,CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=C3C=C12,5.012780770091995
1733,CHEMBL340653,9800.0,nM,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2cnncc21,5.008773924307505
1734,CHEMBL3585680,9800.0,nM,O=C1C[C@@H](c2cc(-c3c(O)ccc4c(=O)cc(-c5ccc(O)cc5)oc34)c(O)cc2O)Oc2cc(O)cc(O)c21,5.008773924307505
1735,CHEMBL525812,9800.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(Cl)cc3)cc2/C1=N/Nc1ccccc1[N+](=O)[O-],5.008773924307505
1736,CHEMBL4582106,9800.0,nM,CC1=C2COC(=O)[C@H](CO)[C@H]2[C@H](O)C1,5.008773924307505
1737,CHEMBL2208250,9820.0,nM,Cc1ccc2c(c1)/C(=C\c1ccc(CN3C(=O)C(=O)c4ccccc43)o1)C(=O)N2,5.00788851221305
1738,CHEMBL4532631,9850.0,nM,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,5.006563769502389
1739,CHEMBL1778899,9900.0,nM,COc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,5.00436480540245
1740,CHEMBL1802229,9900.0,nM,C/C(=C\CCc1ccoc1)C[C@H](O)C[C@@H](C)CCCc1ccoc1,5.00436480540245
1741,CHEMBL3220072,9910.0,nM,COc1cc(Cl)c(CNC(=O)NCc2cccc([N+](=O)[O-])c2)c(Cl)c1OC,5.003926345514724
1742,CHEMBL3235601,9970.0,nM,CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=CC3=C12,5.001304841688344
1743,CHEMBL397791,10000.0,nM,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(O)cc3)C2=O)cc1,5.0
1744,CHEMBL3960743,10000.0,nM,COC(=O)c1ccccc1S(=O)(=O)Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccccc4C(=O)OC)ccc3o2)cc1,5.0
1745,CHEMBL66062,10000.0,nM,N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)O,5.0
1746,CHEMBL3628465,10000.0,nM,O=C1NC(=O)N(Cc2ccccc2)/C1=C/c1ccc(OCc2ccccc2)cc1,5.0
1747,CHEMBL1162229,10000.0,nM,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc(C(F)(F)S(=O)(=O)O)c1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC(=O)O)C(N)=O,5.0
1748,CHEMBL4526007,10000.0,nM,COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4ccc(Cl)s4)cc3)nc2c1,5.0
1749,CHEMBL3893783,10000.0,nM,CC(=O)Oc1ccc(O)c(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@H]32)c1,5.0
1750,CHEMBL4072175,10000.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(Oc4ccccc4)c3)S/C2=N\c2ccc(F)cc2)cc1,5.0
1751,CHEMBL2396719,10000.0,nM,O=C(COc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2C#Cc2cccc(Cl)c2)cc1)NC1CC1,5.0
1752,CHEMBL3912547,10000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc5nsnc45)ccc3o2)cc1)c1cccc2nsnc12,5.0
1753,CHEMBL399236,10000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cc(C(O)(C(=O)O)C(F)(F)F)ccc1OCCc1ccccc1,5.0
1754,CHEMBL3310439,10000.0,nM,COc1cc(OCC=C(C)C)c(Br)cc1/C=C1\SC(=O)N(CC=C(C)C)C1=O,5.0
1755,CHEMBL108128,10000.0,nM,CCCc1sc(NS(=O)(=O)/C=C/c2ccccc2Cl)nc1-c1ccc(C(F)(F)F)cc1,5.0
1756,CHEMBL1801400,10000.0,nM,O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)cc2OCc2ccccc2)S1,5.0
1757,CHEMBL4562570,10000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(Cl)s5)ccc4o3)cc2)cc1,5.0
1758,CHEMBL3088269,10000.0,nM,O=C(O)CC(CC(=O)c1ccccc1)c1ccc(Cn2c3ccccc3c3ccccc32)cc1,5.0
1759,CHEMBL8284,10000.0,nM,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(N)=O,5.0
1760,CHEMBL4059717,10040.0,nM,COc1ccccc1[C@@H]1[C@@]2(O[C@H]3c4cccc(OC)c4O[C@@H]4CC(=O)N[C@@]314)C(=O)N(Cc1ccccc1)c1ccccc12,4.998266287190999
1761,CHEMBL259505,10100.0,nM,O=C(O)C(=O)Nc1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccccc2)cc1C(=O)O,4.995678626217358
1762,CHEMBL2035961,10100.0,nM,CCOC(=O)C(=O)Nc1nc2ccc(Cl)cc2s1,4.995678626217358
1763,CHEMBL3402412,10120.0,nM,O=C(OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1)c1ccc([N+](=O)[O-])cc1,4.99481948749622
1764,CHEMBL58435,10130.0,nM,CC(C)C1=CC(=O)C(=O)c2ccccc21,4.994390554639719
1765,CHEMBL4169701,10160.0,nM,CC(=O)O[C@@H]1C[C@]2(C)C(=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]32C)[C@@H]2CC(C)(C)C[C@H](O)[C@@]21CO,4.9931062920521
1766,CHEMBL2018876,10200.0,nM,CC(C)=CCc1c(O)cc(-c2cc3ccc(O)cc3o2)cc1O,4.991399828238082
1767,CHEMBL3088268,10200.0,nM,O=C(O)CC(CC(=O)c1ccccc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,4.991399828238082
1768,CHEMBL236024,10200.0,nM,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(O)c3)C2=O)cc1,4.991399828238082
1769,CHEMBL3238200,10240.0,nM,COC(=O)c1ccc(-c2ccc(NC(=O)c3ccccc3)cc2)cc1,4.989700043360188
1770,CHEMBL4443298,10260.0,nM,COc1ccc(-c2cnc(-c3cc(O)c(O)c(Br)c3Br)o2)cc1Br,4.988852639224203
1771,CHEMBL4876070,10300.0,nM,C=C(C)[C@H](O)CC/C(C)=C/CC[C@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.987162775294828
1772,CHEMBL1779055,10300.0,nM,C=C(C)C(C)c1cc(C(=O)/C=C/c2cc(Br)c(OC3CCCCO3)cc2OC)ccc1O,4.987162775294828
1773,CHEMBL3087455,10300.0,nM,Cc1ccc(C(=O)O)cc1NC(=O)CSc1nnc(-c2ccc(O)cc2)o1,4.987162775294828
1774,CHEMBL3310440,10300.0,nM,COc1cc(OCC=C(C)C)c(Br)cc1/C=C1\SC(=O)N(Cc2ccccc2)C1=O,4.987162775294828
1775,CHEMBL464006,10320.0,nM,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,4.986320302708807
1776,CHEMBL524098,10340.0,nM,C=C[C@@](O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,4.985479461242076
1777,CHEMBL4067593,10350.0,nM,Cc1ccc2c(c1)[C@@H]1O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccccc3)[C@@]13NC(=O)C[C@H]3O2,4.985059650207064
1778,CHEMBL4466531,10350.0,nM,CCOC(=O)C1=C(C(C)C)NC(=S)N[C@H]1/C=C/c1ccc(C(F)(F)F)cc1,4.985059650207064
1779,CHEMBL3234647,10360.0,nM,C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](CNC(=O)c6ccccc6C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)C2(C)C)[C@@H](O)[C@H](O)[C@@H]1O,4.984640244590786
1780,CHEMBL2332435,10400.0,nM,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C=O)CC(=O)O,4.982966660701219
1781,CHEMBL2011698,10400.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(Oc4ccccc4)c3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1,4.982966660701219
1782,CHEMBL2087694,10400.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccc(OC)cc3)cs2)cc1,4.982966660701219
1783,CHEMBL2424689,10400.0,nM,N#CC1=C(N)N(c2ccccc2)N=C2CCCC=C21,4.982966660701219
1784,CHEMBL205625,10400.0,nM,CC(C)C1=C(Sc2ccccc2)c2ccc3c(c2C(=O)C1=O)CCCC3(C)C,4.982966660701219
1785,CHEMBL3088264,10400.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(CN(Cc2ccc3c(c2)OCO3)c2ccc(F)cc2)cc1,4.982966660701219
1786,CHEMBL4638626,10450.0,nM,O=C(Nc1ccc(F)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)o2)cc1,4.980883709552927
1787,CHEMBL4171514,10470.0,nM,CC(C)(C)c1ccc(Oc2ccc(OC(=O)CSc3nnc(-c4ccc(O)c(O)c4)o3)cc2)cc1,4.980053318321158
1788,CHEMBL1782240,10500.0,nM,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3ccc(O)cc3c(=O)c2c1O,4.978810700930062
1789,CHEMBL2436024,10550.0,nM,COC(=O)c1cccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)c1,4.976747540366288
1790,CHEMBL4069888,10600.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(Oc4ccccc4)cc3)SC2=S)cc1,4.97469413473523
1791,CHEMBL4750975,10600.0,nM,O=C1/C(=N\Nc2ccc(S(=O)(=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)=NN1c1ccc(C(F)(F)F)cc1,4.97469413473523
1792,CHEMBL4483785,10600.0,nM,COc1cc(/C=C2\S/C(=N\c3ccccc3)N(CC(=O)O)C2=O)ccc1OCc1ccccc1,4.97469413473523
1793,CHEMBL4553740,10700.0,nM,CC(C)[C@@H]1CC[C@@H](C)[C@]23C[C@@H]4[C@H](c5ccccc5)c5c(O)c(C=O)c(O)c(C=O)c5O[C@]4(C)[C@@H](O)[C@]12O3,4.97061622231479
1794,CHEMBL3787288,10800.0,nM,COC(=O)[C@]12CCC(C)(C)C=C1[C@H]1CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4.966576244513051
1795,CHEMBL1778905,10800.0,nM,CCOC(=O)CCCOc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,4.966576244513051
1796,CHEMBL1823756,10800.0,nM,O=C(COc1ccc(Cl)cc1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,4.966576244513051
1797,CHEMBL2436022,10890.0,nM,C/C(=C/C(C)=C/c1nc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)sc1-c1ccccc1)C(=O)O,4.962972120244225
1798,CHEMBL4454880,10900.0,nM,C=CCc1cc(/C=C/C(=O)c2ccc(OC)c(CC=C)c2)c(OC)cc1O,4.962573502059376
1799,CHEMBL4646089,10900.0,nM,COC1CCC(=O)c2c(O)c(-c3cc(O)c4c(c3O)C(=O)CCC4OC)cc(O)c21,4.962573502059376
1800,CHEMBL2011703,10900.0,nM,COc1ccc(/N=C2\S/C(=C\c3cccc(Oc4ccccc4)c3)C(=O)N2Cc2ccc(C(=O)O)cc2)cc1,4.962573502059376
1801,CHEMBL493908,10900.0,nM,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,4.962573502059376
1802,CHEMBL4167747,10960.0,nM,CC(C)c1ccc(Oc2ccc(OC(=O)CSc3nnc(-c4ccc(O)c(O)c4)o3)cc2)cc1,4.96018944585165
1803,CHEMBL4460100,10990.0,nM,COC(=O)C1=C(C(C)(C)C)NC(=S)N[C@H]1/C=C/c1ccc(Br)cc1,4.959002307576509
1804,CHEMBL4456002,11000.0,nM,C=C1CC[C@@H]2[C@H](CC2(C)C)[C@@]2(CC[C@@H]1O)C[C@H](c1ccccc1)c1c(O)c(C=O)c(O)c(C=O)c1O2,4.958607314841775
1805,CHEMBL3628478,11000.0,nM,O=C1NC(=O)/C(=C\c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)N1,4.958607314841775
1806,CHEMBL4569363,11000.0,nM,CCCCCCCCCCCCCC[C@@H](OP(=O)(O)O)[C@@H](O)CC[C@@H](O)[C@@H](O)CC[C@@H](O)CCCCCCC(=O)NCC(=O)O,4.958607314841775
1807,CHEMBL4583291,11000.0,nM,CCc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccc(NS(=O)(=O)c5ccc(Cl)s5)cc4)nc3c2)cc1,4.958607314841775
1808,CHEMBL133541,11000.0,nM,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2cc(C(=O)O)no2)c1,4.958607314841775
1809,CHEMBL1801437,11000.0,nM,Cc1ccc(S(=O)(=O)Oc2ccc(/C=C3\SC(=O)NC3=O)c(OCc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)c2)cc1,4.958607314841775
1810,CHEMBL573469,11000.0,nM,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(F)cc3)c(Br)c2)S1,4.958607314841775
1811,CHEMBL4531772,11000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(Cl)s5)ccc4o3)cc2)cc1,4.958607314841775
1812,CHEMBL3892140,11000.0,nM,CC1=CCC[C@@H]2[C@]1(C)CC[C@@]1(C)Oc3ccc(O)cc3C[C@@]21C,4.958607314841775
1813,CHEMBL3628461,11000.0,nM,O=C(COc1ccc(/C=C2\C(=O)N(CC(=O)c3ccccc3)C(=O)N2CC(=O)c2ccccc2)cc1)c1ccccc1,4.958607314841775
1814,CHEMBL3628540,11000.0,nM,CCOC(=O)CN1C(=O)/C(=C\c2ccc(OCc3ccccc3)cc2)N(Cc2ccccc2)C1=O,4.958607314841775
1815,CHEMBL4162794,11000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1)c1ccc(Cl)s1,4.958607314841775
1816,CHEMBL4531228,11000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4ccc(Cl)s4)cc3)nc2c1)c1ccc(F)c(C(F)(F)F)c1,4.958607314841775
1817,CHEMBL2002784,11000.0,nM,CCOC(=O)C(=O)Nc1nc2ccc(C)cc2s1,4.958607314841775
1818,CHEMBL3979736,11000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Br)cc4)ccc3o2)cc1)c1ccc(Br)cc1,4.958607314841775
1819,CHEMBL3952045,11000.0,nM,COC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C(=O)OC)cc5)ccc4o3)cc2)cc1,4.958607314841775
1820,CHEMBL303581,11000.0,nM,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCCCc1ccoc1)OS(=O)(=O)O,4.958607314841775
1821,CHEMBL557446,11000.0,nM,O=C1NC(=O)/C(=C\c2ccc(OCc3ccc(F)cc3)c(Br)c2)S1,4.958607314841775
1822,CHEMBL3356398,11010.0,nM,CC1=C(C)C(=O)[C@@]2(CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2)[C@@](C)(O)C1=O,4.9582126810282485
1823,CHEMBL2419098,11010.0,nM,O=C(OC1CSSC1)c1ccc(Br)cc1,4.9582126810282485
1824,CHEMBL3238202,11050.0,nM,O=C(Nc1ccc(-c2ccc(NC(=O)c3ccco3)cn2)cc1)c1ccco1,4.95663772197887
1825,CHEMBL1823753,11070.0,nM,CC(C)(C)OC(=O)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,4.955852379121277
1826,CHEMBL4161470,11080.0,nM,C/C=C(/C)C(=O)OC[C@]12[C@@H](O)CC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)[C@@H](O)[C@H]2O,4.955460239607589
1827,CHEMBL2424715,11100.0,nM,CC1(C)C=C2C(=NN(c3ccccc3CO)C(N)=C2C#N)CO1,4.954677021213342
1828,CHEMBL1778900,11100.0,nM,COc1cccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)c1,4.954677021213342
1829,CHEMBL284616,11100.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,4.954677021213342
1830,CHEMBL1667960,11200.0,nM,O=C(O)[C@H](Cc1ccc(O)cc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,4.950781977329818
1831,CHEMBL4640921,11200.0,nM,O=C1Oc2cc(O)c3c(c2[C@]12c1c(O)cc(O)cc1O[C@H]2c1ccc(O)cc1)O[C@H](c1ccc(O)cc1)[C@@H](O)C3,4.950781977329818
1832,CHEMBL4097912,11220.0,nM,COC(=O)c1scc(-c2ccc(NC(=O)c3ncc(Cl)cc3Br)cc2)c1OC,4.950007143079858
1833,CHEMBL4095096,11290.0,nM,COC(=O)c1scc(-c2ccc(NC(=O)c3ccccn3)cc2)c1OC,4.947306058075032
1834,CHEMBL4583081,11300.0,nM,CCOC(=O)C1=C(C(C)C)NC(=S)N[C@H]1/C=C/c1ccc(Br)cc1,4.94692155651658
1835,CHEMBL3581564,11300.0,nM,CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](OC=O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,4.94692155651658
1836,CHEMBL527109,11300.0,nM,Cc1ccc(CNS(=O)(=O)c2ccc3c(c2)/C(=N/Nc2cccc(C(=O)O)c2)C(=O)N3)cc1,4.94692155651658
1837,CHEMBL3310427,11300.0,nM,COc1cc(O)c(Br)cc1/C=C1\SC(=O)NC1=O,4.94692155651658
1838,CHEMBL1778927,11300.0,nM,COc1cc(O)c(Br)cc1/C=C/C(=O)c1cccc(NS(C)(=O)=O)c1,4.94692155651658
1839,CHEMBL1164260,11300.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C(=O)O1,4.94692155651658
1840,CHEMBL3219335,11370.0,nM,CCCCC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(/C=C(C)/C=C(/C)C(=O)OCC)cs1,4.944239535312265
1841,CHEMBL4472074,11380.0,nM,COC(=O)C1=C(C(C)(C)C)NC(=S)N[C@H]1/C=C/c1ccc([N+](=O)[O-])cc1,4.943857737940948
1842,CHEMBL1823757,11390.0,nM,O=C(CCc1ccccc1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,4.9434762759209
1843,CHEMBL526369,11400.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3ccc(F)cc3)cc2/C1=N/Nc1ccc(C(=O)O)cc1,4.943095148663527
1844,CHEMBL3394770,11500.0,nM,COc1ccc(C(=C2C=CC(=O)C=C2)c2c(-c3ccc(O)cc3)ccc(CO)c2C#Cc2ccc(O)cc2)cc1,4.939302159646388
1845,CHEMBL2437368,11500.0,nM,CC(C)=CCc1cc([C@]23Oc4cc(O)c(CC=C(C)C)cc4C(=O)[C@H]2[C@H]2c4ccc(O)cc4O[C@@H]4Oc5c(ccc(O)c5CC=C(C)C)[C@]24O3)ccc1O,4.939302159646388
1846,CHEMBL1650918,11500.0,nM,COC(=O)c1cc2c(-c3cn(CCCC(=O)Nc4ccc(Cl)c5ccccc45)nn3)c(-c3ccccc3)oc2cc1O,4.939302159646388
1847,CHEMBL1163241,11590.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)C(NCc4cc(F)cc(F)c4)CC[C@]23C)C(=O)O1,4.935916564036404
1848,CHEMBL2206755,11600.0,nM,O=C1N=C(NCCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,4.935542010773082
1849,CHEMBL2205893,11650.0,nM,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5ncncc5C[C@]4(C)[C@H]3CC[C@@]21C,4.933674074637962
1850,CHEMBL525078,11700.0,nM,O=C1Nc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2/C1=N/Nc1ccc(C(=O)O)cc1,4.931814138253839
